PID_HIVNEFPATHWAY	1.21707567393e-06	2.72481243811e-09
PID_NFKAPPABATYPICALPATHWAY	1.18634794045e-06	9.74244318283e-10
PID_S1P_S1P3_PATHWAY	1.16891116594e-06	2.6599469018e-09
PID_EPHA2_FWDPATHWAY	1.16346845157e-06	1.54169736859e-09
PID_S1P_S1P1_PATHWAY	1.14648289219e-06	1.67181828867e-09
PID_TRAIL_PATHWAY	1.1443407585e-06	2.03979473877e-09
PID_RHODOPSIN_PATHWAY	1.12748679926e-06	3.25532463025e-09
PID_P38ALPHABETAPATHWAY	1.12301710245e-06	8.57201152946e-10
PID_MYC_PATHWAY	1.11644120322e-06	1.52308530621e-09
PID_ECADHERIN_KERATINOCYTE_PATHWAY	1.10532820888e-06	1.78492779159e-09
PID_MAPKTRKPATHWAY	1.09432925473e-06	2.03283026709e-09
PID_INTEGRIN5_PATHWAY	1.09374283269e-06	2.2451683148e-09
PID_IL27PATHWAY	1.08220356065e-06	6.38717489702e-10
PID_LPA4_PATHWAY	1.05262711099e-06	2.07345736655e-09
PID_IL12_STAT4PATHWAY	1.0504920907e-06	2.0754643932e-09
PID_IL3_PATHWAY	1.03338929217e-06	1.26784379558e-09
PID_WNT_CANONICAL_PATHWAY	1.02272395057e-06	1.50766984834e-09
PID_IL2_STAT5PATHWAY	1.00627495981e-06	8.76729678443e-10
PID_INSULIN_GLUCOSE_PATHWAY	9.7557596151e-07	1.0762333544e-09
PID_PDGFRAPATHWAY	9.54401719272e-07	2.5649206633e-09
PID_WNT_SIGNALING_PATHWAY	9.51612793779e-07	1.40072164514e-09
PID_TOLL_ENDOGENOUS_PATHWAY	9.44596171913e-07	1.06903609347e-09
PID_ARF_3PATHWAY	9.40936867959e-07	1.40283789852e-09
PID_CONE_PATHWAY	9.31213277982e-07	2.05862796794e-09
PID_ERBB_NETWORK_PATHWAY	9.06095263357e-07	1.9288449465e-09
PID_TCRCALCIUMPATHWAY	9.0577215082e-07	5.19886552363e-10
PID_CIRCADIANPATHWAY	8.84093401206e-07	2.29982274254e-09
PID_DNAPK_PATHWAY	8.5737697086e-07	5.91355638206e-10
PID_P38_MK2PATHWAY	8.35712654878e-07	1.73409886317e-09
PID_PRLSIGNALINGEVENTSPATHWAY	7.81590575487e-07	1.80053892214e-09
PID_ARF6DOWNSTREAMPATHWAY	7.79355645733e-07	3.36483299878e-09
PID_ERB_GENOMIC_PATHWAY	7.54234497402e-07	1.11953167899e-09
PID_SMAD2_3PATHWAY	7.53875729838e-07	1.44790261941e-09
PID_S1P_META_PATHWAY	7.49683652353e-07	1.44167316973e-09
PID_ALK1PATHWAY	7.22221213671e-07	1.6869551942e-09
PID_S1P_S1P2_PATHWAY	7.05693917111e-07	1.01287422221e-09
PID_ANTHRAXPATHWAY	6.78988067402e-07	8.14276215612e-10
PID_VEGF_VEGFR_PATHWAY	6.71307121879e-07	1.14786730386e-09
PID_HIF1APATHWAY	6.30543230833e-07	1.66190963414e-09
PID_RANBP2PATHWAY	6.28699383046e-07	1.08212827023e-09
PID_SYNDECAN_3_PATHWAY	5.76531075377e-07	2.73370511108e-09
PID_IL5_PATHWAY	5.52688945712e-07	2.49979629516e-10
PID_THROMBIN_PAR4_PATHWAY	5.1762020938e-07	1.17755236992e-09
PID_TCRJNKPATHWAY	5.17090748088e-07	1.16156633628e-09
PID_TCRRASPATHWAY	5.00354084537e-07	1.57013263233e-09
PID_P38GAMMADELTAPATHWAY	4.52708576631e-07	1.31933934012e-09
PID_S1P_S1P4_PATHWAY	4.13099253908e-07	7.03349879141e-10
PID_ALK2PATHWAY	2.9135473438e-07	5.66030528138e-10
