BIOCARTA_CBL_PATHWAY	8.64560483678e-07	2.78530828557e-09
BIOCARTA_SHH_PATHWAY	8.64223198011e-07	9.25599775366e-10
BIOCARTA_TNFR2_PATHWAY	8.60318713274e-07	2.00469039864e-09
BIOCARTA_RELA_PATHWAY	8.51603826629e-07	1.57680255084e-09
BIOCARTA_AKT_PATHWAY	8.48505971835e-07	1.43756777285e-09
BIOCARTA_NUCLEARRS_PATHWAY	8.41770094231e-07	2.79577482606e-09
BIOCARTA_PGC1A_PATHWAY	8.28322836582e-07	1.19734383398e-09
BIOCARTA_INSULIN_PATHWAY	8.24152130019e-07	9.3026684492e-10
BIOCARTA_IL2_PATHWAY	8.19334612434e-07	2.02676583197e-09
BIOCARTA_ACH_PATHWAY	8.11355137225e-07	6.98135541352e-10
BIOCARTA_CASPASE_PATHWAY	8.08456349918e-07	1.88919098675e-09
BIOCARTA_TID_PATHWAY	8.06313683849e-07	1.78237644591e-09
BIOCARTA_EIF_PATHWAY	7.99077101171e-07	1.56052765907e-09
BIOCARTA_CERAMIDE_PATHWAY	7.99002533619e-07	1.52037969436e-09
BIOCARTA_IGF1_PATHWAY	7.95009173289e-07	7.03023435916e-10
BIOCARTA_MAL_PATHWAY	7.92945079238e-07	9.63274089619e-10
BIOCARTA_CARM1_PATHWAY	7.80276052868e-07	8.2248782572e-10
BIOCARTA_ARF_PATHWAY	7.77959572064e-07	2.02236071725e-09
BIOCARTA_EGFR_SMRTE_PATHWAY	7.73308971353e-07	2.1406082911e-09
BIOCARTA_DC_PATHWAY	7.73067602895e-07	2.07424261968e-09
BIOCARTA_NO2IL12_PATHWAY	7.70335287609e-07	1.61221089955e-09
BIOCARTA_ERK5_PATHWAY	7.61233679382e-07	2.695084574e-09
BIOCARTA_IL12_PATHWAY	7.56341262558e-07	9.47704741131e-10
BIOCARTA_EPO_PATHWAY	7.53577362832e-07	1.7335914717e-09
BIOCARTA_PTEN_PATHWAY	7.50557649486e-07	1.23574896154e-09
BIOCARTA_NKCELLS_PATHWAY	7.49182632601e-07	1.3169846681e-09
BIOCARTA_HCMV_PATHWAY	7.47086663091e-07	1.29157149645e-09
BIOCARTA_LECTIN_PATHWAY	7.45669085486e-07	1.12603097053e-09
BIOCARTA_NKT_PATHWAY	7.44706265523e-07	1.88067242242e-09
BIOCARTA_GRANULOCYTES_PATHWAY	7.32093817686e-07	2.64684996133e-09
BIOCARTA_41BB_PATHWAY	7.26587300998e-07	1.29729279954e-09
BIOCARTA_BARRESTIN_SRC_PATHWAY	7.23162653729e-07	2.34775026114e-09
BIOCARTA_MONOCYTE_PATHWAY	7.14710536035e-07	2.26867261255e-09
BIOCARTA_PROTEASOME_PATHWAY	7.14071077497e-07	1.78858385482e-09
BIOCARTA_HIF_PATHWAY	7.11143642821e-07	1.65535295426e-09
BIOCARTA_IL10_PATHWAY	7.08557164593e-07	1.04778915991e-09
BIOCARTA_BCELLSURVIVAL_PATHWAY	7.07907086659e-07	7.5315910868e-10
BIOCARTA_CLASSIC_PATHWAY	7.03654564022e-07	9.25925160374e-10
BIOCARTA_CD40_PATHWAY	6.95746189941e-07	1.23489655423e-09
BIOCARTA_RB_PATHWAY	6.89869818339e-07	1.77487408074e-09
BIOCARTA_BLYMPHOCYTE_PATHWAY	6.78064058594e-07	2.47175310836e-09
BIOCARTA_CCR5_PATHWAY	6.7446196594e-07	1.14854977654e-09
BIOCARTA_IL3_PATHWAY	6.66528739068e-07	1.54967011277e-09
BIOCARTA_CDMAC_PATHWAY	6.61355999379e-07	1.36929760673e-09
BIOCARTA_STATHMIN_PATHWAY	6.26617555995e-07	9.90136327033e-10
BIOCARTA_TRKA_PATHWAY	6.18403677241e-07	1.49467807709e-09
BIOCARTA_P53_PATHWAY	6.18179711307e-07	1.29411962086e-09
BIOCARTA_CK1_PATHWAY	6.17117564344e-07	7.59773658374e-10
BIOCARTA_NGF_PATHWAY	6.07670960714e-07	1.46902528905e-09
BIOCARTA_ACTINY_PATHWAY	6.03830382068e-07	1.66022371071e-09
BIOCARTA_CELLCYCLE_PATHWAY	6.009490424e-07	1.92648338694e-09
BIOCARTA_BARR_MAPK_PATHWAY	6.00629437984e-07	1.98064656696e-09
BIOCARTA_CFTR_PATHWAY	5.98675358023e-07	1.3885761702e-09
BIOCARTA_LONGEVITY_PATHWAY	5.78631028144e-07	1.27056272645e-09
BIOCARTA_BARRESTIN_PATHWAY	5.57190381482e-07	2.00534484607e-09
BIOCARTA_MITOCHONDRIA_PATHWAY	5.5592211865e-07	1.40010162516e-09
BIOCARTA_EXTRINSIC_PATHWAY	5.55229046751e-07	1.33582738778e-09
BIOCARTA_GATA3_PATHWAY	5.55115629404e-07	1.33862032671e-09
BIOCARTA_MTA3_PATHWAY	5.54117036307e-07	1.16481279927e-09
BIOCARTA_INFLAM_PATHWAY	5.45871336362e-07	1.42333427607e-09
BIOCARTA_TH1TH2_PATHWAY	5.45579973768e-07	2.47673202164e-09
BIOCARTA_AGPCR_PATHWAY	5.33888093577e-07	1.36436357497e-09
BIOCARTA_LYM_PATHWAY	5.2594059973e-07	2.56035655668e-09
BIOCARTA_CACAM_PATHWAY	5.23762764018e-07	1.03053863234e-09
BIOCARTA_RANMS_PATHWAY	5.19247183988e-07	8.97486074671e-10
BIOCARTA_FEEDER_PATHWAY	5.16408631005e-07	7.94343850134e-10
BIOCARTA_PLCE_PATHWAY	5.16028609508e-07	1.80514433655e-09
BIOCARTA_CTL_PATHWAY	5.0757652367e-07	1.18181789148e-09
BIOCARTA_CTLA4_PATHWAY	5.05970795096e-07	1.98698923851e-09
BIOCARTA_SRCRPTP_PATHWAY	4.94900569809e-07	1.57146234776e-09
BIOCARTA_DREAM_PATHWAY	4.93120541228e-07	6.28993775355e-10
BIOCARTA_TOB1_PATHWAY	4.88754387425e-07	9.67783584374e-10
BIOCARTA_EPHA4_PATHWAY	4.83141085454e-07	7.81477012843e-10
BIOCARTA_LEPTIN_PATHWAY	4.82302484867e-07	1.31409944606e-09
BIOCARTA_AKAP13_PATHWAY	4.81112547946e-07	1.32998278272e-09
BIOCARTA_CDC42RAC_PATHWAY	4.8056876367e-07	1.78028644926e-09
BIOCARTA_AKAP95_PATHWAY	4.78988093358e-07	2.03257618526e-09
BIOCARTA_FREE_PATHWAY	4.7061048044e-07	9.47673061224e-10
BIOCARTA_IL4_PATHWAY	4.69608742442e-07	1.63202402474e-09
BIOCARTA_TALL1_PATHWAY	4.629865186e-07	1.62913438944e-09
BIOCARTA_PTC1_PATHWAY	4.62805271205e-07	1.19844115668e-09
BIOCARTA_THELPER_PATHWAY	4.62236683441e-07	1.63841360264e-09
BIOCARTA_FIBRINOLYSIS_PATHWAY	4.58641435168e-07	1.68437014788e-09
BIOCARTA_EPONFKB_PATHWAY	4.52932163973e-07	2.03437589596e-09
BIOCARTA_D4GDI_PATHWAY	4.44889038295e-07	1.55504341107e-09
BIOCARTA_TCYTOTOXIC_PATHWAY	4.42320131987e-07	1.69900521057e-09
BIOCARTA_RANKL_PATHWAY	4.25483957391e-07	1.19509005951e-09
BIOCARTA_SARS_PATHWAY	4.09742003614e-07	1.24688288613e-09
BIOCARTA_SET_PATHWAY	4.07858943929e-07	7.07122678776e-10
BIOCARTA_CYTOKINE_PATHWAY	3.93033435676e-07	8.49550211222e-10
BIOCARTA_GLYCOLYSIS_PATHWAY	3.92798855383e-07	1.21679588199e-09
BIOCARTA_HSP27_PATHWAY	3.91555670984e-07	1.48051303184e-09
BIOCARTA_TCRA_PATHWAY	3.91484500011e-07	3.15188647955e-10
BIOCARTA_ERYTH_PATHWAY	3.67276339291e-07	1.04659067499e-09
BIOCARTA_RNA_PATHWAY	3.62565420393e-07	1.01692042193e-09
BIOCARTA_EIF2_PATHWAY	3.58628824858e-07	1.02239961134e-09
BIOCARTA_SKP2E2F_PATHWAY	3.5367285642e-07	1.20887237207e-09
BIOCARTA_IL17_PATHWAY	3.51488020596e-07	7.88929295384e-10
BIOCARTA_KREB_PATHWAY	3.46635001181e-07	6.89392611051e-10
BIOCARTA_DNAFRAGMENT_PATHWAY	3.42151465702e-07	9.4557764088e-10
BIOCARTA_AHSP_PATHWAY	3.36570008518e-07	1.54013544948e-09
BIOCARTA_ARENRF2_PATHWAY	3.33838083281e-07	3.21772428734e-10
BIOCARTA_P35ALZHEIMERS_PATHWAY	3.30722290315e-07	9.99855895721e-10
BIOCARTA_P27_PATHWAY	3.19275388156e-07	1.71184408346e-09
BIOCARTA_SALMONELLA_PATHWAY	2.96417308886e-07	1.32446076317e-09
BIOCARTA_ETC_PATHWAY	2.93070547841e-07	1.2765616777e-09
BIOCARTA_GABA_PATHWAY	2.91120188367e-07	9.43038072885e-10
BIOCARTA_CDK5_PATHWAY	2.89056184034e-07	6.32631545328e-10
BIOCARTA_NEUROTRANSMITTERS_PATHWAY	2.86732578055e-07	1.18240792975e-09
BIOCARTA_STEM_PATHWAY	2.8040877866e-07	8.70170190513e-10
BIOCARTA_SODD_PATHWAY	2.77225665198e-07	1.55307893845e-09
BIOCARTA_PARKIN_PATHWAY	2.50288816085e-07	1.1291994725e-09
BIOCARTA_ASBCELL_PATHWAY	2.4118685285e-07	8.60195159201e-10
BIOCARTA_IL5_PATHWAY	2.20108512864e-07	3.59388812777e-10
BIOCARTA_TCAPOPTOSIS_PATHWAY	2.19362541231e-07	6.49707458463e-10
BIOCARTA_RAB_PATHWAY	1.99058691141e-07	9.11655687245e-10
